DATE,PRCP,SNWD,SNOW,TMAX,TMIN
19831127,0,0,0,40,33
19831128,0.47,0,0,48,32
19831129,0.13,0,0.9,46,32
19831130,0.46,2,6.4,32,25
19831201,0,7,0,33,24
19831202,0.06,6,0.6,35,28
19831203,0.01,5,0.1,34,25
19831204,0.38,4,2.7,35,26
19831205,0,4,0,40,33
19831206,0.35,2,0,47,34
19831207,0.28,2,4.1,34,24
19831208,0.04,4,0.7,32,21
19831209,0.12,2,1.3,35,23
19831210,0,2,0,38,29
19831211,0,0,0,37,23
19831212,0.78,0,0,41,35
19831213,0.51,0,0,41,34
19831214,0.22,0,0,41,34
19831215,0.12,0,0,46,33
19831216,0.01,0,0.3,36,29
19831217,0.03,0,0.4,30,25
19831218,0,0,0.1,25,19
19831219,0.02,0,0.8,19,10
19831220,0.01,1,0.8,14,4
19831221,0.48,1,3.5,29,2
19831222,0.38,3,0.2,44,16
19831223,0,2,0.2,18,11
19831224,0.15,2,1.5,14,5
19831225,0.09,4,1.4,11,1
19831226,0,5,0,12,2
19831227,0,5,0,23,12
19831228,0.43,4,0.9,36,19
19831229,0,2,0,27,10
19831230,0,2,0,15,6
19831231,0,2,0,26,7
19840101,0,2,0,29,23
19840102,0,2,0.1,33,27
19840103,0,1,0,36,28
19840104,0,1,0.1,38,32
19840105,0.02,1,0.2,37,32
19840106,0.08,1,0.3,35,27
19840107,0,1,0.1,27,9
19840108,0.1,1,1.9,32,9
19840109,0.19,2,2.1,24,18
19840110,0.28,5,3.2,24,19
19840111,0.12,9,4,20,0
19840112,0,8,0,13,-6
19840113,0.04,7,0.7,30,4
19840114,0.12,8,2.1,33,15
19840115,0.03,10,1,15,-9
19840116,0,10,0,20,-12
19840117,0,9,0,27,9
19840118,0.1,9,1.5,23,14
19840119,0.04,9,0.5,15,4
19840120,0,8,0,11,-1
19840121,0,7,0,5,-6
19840122,0,7,0,21,-3
19840123,0,7,0,31,14
19840124,0.2,5,0,42,30
19840125,0,3,0,37,32
19840126,0.14,2,2,32,26
19840127,0,3,0,38,21
19840128,0,3,0,25,10
19840129,0.02,3,0.5,35,22
19840130,0.1,3,2.3,33,26
19840131,0.04,5,0.8,26,6
19840201,0,5,0,19,1
19840202,0,5,0,40,7
19840203,0.01,4,0,44,34
19840204,0.05,2,0.3,41,33
19840205,0.01,2,0.1,35,29
19840206,0.09,3,1.1,29,16
19840207,0.02,3,0.5,17,11
19840208,0.03,4,0.4,23,14
19840209,0.01,4,0.1,31,18
19840210,0,3,0,54,17
19840211,0.01,2,0,45,34
19840212,0,0,0,52,33
19840213,0,0,0,64,41
19840214,0.56,0,0,56,42
19840215,0,0,0,42,32
19840216,0,0,0,43,29
19840217,0.02,0,0,53,29
19840218,0,0,0,46,39
19840219,0.01,0,0,55,42
19840220,0,0,0,42,30
19840221,0.06,0,1.1,33,24
19840222,0,0,0,49,24
19840223,0,0,0,64,40
19840224,0,0,0,58,34
19840225,0.1,0,1.1,35,23
19840226,0.01,1,0.1,30,18
19840227,0.19,0,2.8,30,18
19840228,1.59,8,15.6,28,20
19840229,0.2,15,4.6,20,13
19840301,0.26,17,6,24,9
19840302,0.09,19,2.7,26,17
19840303,0.02,22,1,26,10
19840304,0,20,0,31,1
19840305,0.25,18,0,42,25
19840306,0.04,15,0.9,35,20
19840307,0,10,0.2,20,3
19840308,0.02,10,0.4,15,0
19840309,0,10,0,17,3
19840310,0,9,0,25,5
19840311,0.26,10,4.8,24,7
19840312,0.05,11,0.9,18,3
19840313,0.14,12,2.3,30,10
19840314,0,12,0,31,20
19840315,0,10,0,48,16
19840316,0.18,6,1.6,56,24
19840317,0.1,6,1.5,24,16
19840318,0,7,0,30,23
19840319,0.02,7,0.2,31,28
19840320,0,6,0,52,30
19840321,0.13,3,0,50,33
19840322,0.04,0,0.2,42,34
19840323,0.06,0,1,35,27
19840324,0,0,0,41,23
19840325,0,0,0,44,25
19840326,0,0,0,36,25
19840327,0,0,0,45,23
19840328,0.04,0,0,43,30
19840329,0.38,2,5.4,36,32
19840330,0,5,0,39,29
19840331,0,1,0,47,26
19840401,0,0,0,51,29
19840402,0,0,0,54,31
19840403,0,0,0,59,31
19840404,0.54,0,0,54,41
19840405,0.36,0,0,55,42
19840406,0,0,0,45,35
19840407,0.04,0,0.5,38,32
19840408,0,0,0,53,34
19840409,0,0,0,48,27
19840410,0,0,0,51,32
19840411,0,0,0,57,33
19840412,0,0,0,59,32
19840413,0.01,0,0,58,42
19840414,0.05,0,0,59,47
19840415,0.34,0,0,57,47
19840416,0.25,0,0,47,40
19840417,0.01,0,0,50,40
19840418,0,0,0,57,39
19840419,0.04,0,0,45,41
19840420,0.03,0,0,55,42
19840421,0,0,0,51,36
19840422,0,0,0,52,30
19840423,0.11,0,0,49,41
19840424,1.07,0,0,46,43
19840425,0.07,0,0,56,42
19840426,0,0,0,70,39
19840427,0,0,0,78,51
19840428,0.12,0,0,78,54
19840429,0,0,0,69,45
19840430,0.01,0,0,80,49
19840501,0.04,0,0,49,35
19840502,0,0,0,50,35
19840503,0.33,0,0,59,36
19840504,1.07,0,0,49,43
19840505,0,0,0,53,42
19840506,0,0,0,65,39
19840507,0.01,0,0,69,47
19840508,0.58,0,0,58,44
19840509,0.02,0,0,51,40
19840510,0,0,0,59,43
19840511,0.27,0,0,61,50
19840512,0.19,0,0,65,43
19840513,0.48,0,0,51,37
19840514,0.03,0,0,54,34
19840515,0.07,0,0,48,37
19840516,0,0,0,51,39
19840517,0,0,0,61,36
19840518,0,0,0,61,47
19840519,0,0,0,74,52
19840520,0.05,0,0,64,50
19840521,0,0,0,72,47
19840522,0.09,0,0,87,61
19840523,1.15,0,0,76,50
19840524,0,0,0,71,45
19840525,0,0,0,81,59
19840526,0,0,0,73,51
19840527,0,0,0,65,43
19840528,0.85,0,0,53,46
19840529,0.24,0,0,57,45
19840530,0,0,0,53,42
19840531,0,0,0,62,37
19840601,0,0,0,68,43
19840602,0,0,0,72,48
19840603,0.02,0,0,68,54
19840604,0,0,0,80,53
19840605,0,0,0,80,56
19840606,0.02,0,0,86,63
19840607,0,0,0,88,70
19840608,0,0,0,89,72
19840609,0,0,0,85,74
19840610,0,0,0,90,68
19840611,0,0,0,77,55
19840612,0,0,0,81,50
19840613,0.03,0,0,86,67
19840614,0.01,0,0,75,58
19840615,0,0,0,64,48
19840616,0,0,0,77,44
19840617,0.09,0,0,66,55
19840618,0.46,0,0,84,65
19840619,0,0,0,79,60
19840620,0,0,0,70,53
19840621,0,0,0,76,47
19840622,0,0,0,76,54
19840623,0.48,0,0,83,52
19840624,0.47,0,0,73,59
19840625,0.03,0,0,67,55
19840626,0,0,0,69,51
19840627,0.01,0,0,80,53
19840628,0,0,0,76,58
19840629,0.05,0,0,74,55
19840630,0,0,0,75,55
19840701,0,0,0,77,55
19840702,0.17,0,0,85,60
19840703,0,0,0,86,61
19840704,0.4,0,0,74,68
19840705,0.2,0,0,71,66
19840706,0.06,0,0,82,62
19840707,0,0,0,64,50
19840708,0,0,0,72,47
19840709,0,0,0,75,54
19840710,0.24,0,0,73,61
19840711,0.09,0,0,82,64
19840712,0,0,0,84,59
19840713,0,0,0,87,58
19840714,0,0,0,88,63
19840715,0.08,0,0,88,69
19840716,0,0,0,79,63
19840717,0.1,0,0,80,60
19840718,0.11,0,0,74,57
19840719,0,0,0,78,57
19840720,0,0,0,83,62
19840721,0,0,0,82,62
19840722,0,0,0,86,61
19840723,0,0,0,87,64
19840724,0,0,0,82,62
19840725,0,0,0,76,52
19840726,0,0,0,76,55
19840727,0.45,0,0,72,58
19840728,0,0,0,75,54
19840729,0,0,0,78,52
19840730,0,0,0,81,55
19840731,0,0,0,83,59
19840801,0,0,0,85,67
19840802,1.07,0,0,83,66
19840803,0,0,0,81,69
19840804,0.04,0,0,82,66
19840805,0,0,0,85,68
19840806,0,0,0,87,68
19840807,0.46,0,0,85,71
19840808,0,0,0,86,69
19840809,0.04,0,0,87,72
19840810,0.2,0,0,88,71
19840811,0.89,0,0,76,69
19840812,0.4,0,0,74,69
19840813,0.43,0,0,79,71
19840814,0.29,0,0,80,67
19840815,0,0,0,84,63
19840816,0.85,0,0,82,67
19840817,0,0,0,71,54
19840818,0,0,0,75,52
19840819,0.23,0,0,70,61
19840820,0,0,0,71,50
19840821,0,0,0,80,49
19840822,0.85,0,0,83,60
19840823,0.02,0,0,73,64
19840824,0,0,0,77,56
19840825,0,0,0,79,52
19840826,0,0,0,80,54
19840827,0,0,0,83,56
19840828,0.11,0,0,82,66
19840829,0,0,0,85,70
19840830,0.12,0,0,85,69
19840831,0,0,0,78,58
19840901,0,0,0,71,56
19840902,0.51,0,0,70,56
19840903,0.01,0,0,63,59
19840904,0,0,0,65,52
19840905,0.01,0,0,62,47
19840906,0,0,0,65,43
19840907,0,0,0,73,44
19840908,0,0,0,81,60
19840909,0,0,0,79,59
19840910,0.12,0,0,75,62
19840911,1.26,0,0,69,55
19840912,0,0,0,69,53
19840913,0.72,0,0,74,58
19840914,0,0,0,70,59
19840915,0.28,0,0,60,46
19840916,0.02,0,0,63,41
19840917,0,0,0,70,44
19840918,0,0,0,73,47
19840919,0,0,0,74,53
19840920,0,0,0,77,51
19840921,0,0,0,70,49
19840922,0,0,0,79,47
19840923,0,0,0,76,67
19840924,0.07,0,0,72,67
19840925,0.18,0,0,79,67
19840926,0.16,0,0,72,42
19840927,0,0,0,55,40
19840928,0,0,0,60,44
19840929,0,0,0,59,42
19840930,0,0,0,60,37
19841001,0.16,0,0,53,49
19841002,0.01,0,0,61,46
19841003,0.01,0,0,63,47
19841004,0,0,0,57,42
19841005,0,0,0,53,34
19841006,0,0,0,62,29
19841007,0,0,0,69,38
19841008,0.03,0,0,65,56
19841009,0.03,0,0,62,57
19841010,0,0,0,65,47
19841011,0,0,0,66,46
19841012,0,0,0,62,46
19841013,0.01,0,0,72,50
19841014,0,0,0,65,52
19841015,0,0,0,68,50
19841016,0,0,0,69,42
19841017,0.1,0,0,73,46
19841018,0.01,0,0,65,47
19841019,0.05,0,0,76,50
19841020,0,0,0,64,46
19841021,0.12,0,0,75,52
19841022,0.01,0,0,61,48
19841023,0,0,0,56,43
19841024,0,0,0,60,38
19841025,0.08,0,0,58,37
19841026,0.07,0,0,62,49
19841027,0,0,0,75,53
19841028,0.07,0,0,76,55
19841029,0,0,0,57,38
19841030,0,0,0,65,34
19841031,0,0,0,58,39
19841101,0.06,0,0,67,39
19841102,0.02,0,0,52,32
19841103,0,0,0,48,32
19841104,0.25,0,0,57,39
19841105,0.06,0,0,56,44
19841106,0,0,0,44,34
19841107,0,0,0,45,28
19841108,0,0,0,49,26
19841109,0.12,0,0,53,46
19841110,0.21,0,0,59,50
19841111,0.26,0,0,55,42
19841112,0.02,0,0.2,42,30
19841113,0.06,0,0.6,40,30
19841114,0,0,0,47,29
19841115,0,0,0,56,31
19841116,0.03,0,0.2,52,32
19841117,0,0,0,39,32
19841118,0,0,0,41,33
19841119,0,0,0,33,24
19841120,0.01,0,0.6,31,23
19841121,0,0,0,33,21
19841122,0,0,0,36,18
19841123,0,0,0,46,32
19841124,0,0,0,51,30
19841125,0,0,0,57,31
19841126,0,0,0,61,28
19841127,0,0,0,67,33
19841128,0.34,0,0,65,38
19841129,0.01,0,0,38,33
19841130,0.02,0,0,51,28
19841201,0.11,0,0,42,36
19841202,0,0,0,44,34
19841203,0.17,0,0,44,32
19841204,0.01,0,0.1,34,27
19841205,0.2,0,1.9,31,20
19841206,0.46,6,4.8,33,24
19841207,0.06,6,0.8,25,13
19841208,0,5,0,37,23
19841209,0,3,0,46,30
19841210,0.06,2,0,47,33
19841211,0,1,0,37,34
19841212,0,0,0,54,31
19841213,0.01,0,0,57,34
19841214,0.1,0,0.3,47,29
19841215,0.04,0,0,48,34
19841216,0,0,0,60,34
19841217,0,0,0,60,34
19841218,0,0,0,42,33
19841219,0.25,0,2.5,36,31
19841220,0,1,0,36,25
19841221,0.43,1,0,40,20
19841222,0,0,0,49,28
19841223,0,0,0,43,25
19841224,0.04,0,0.2,51,29
19841225,0.03,0,0.3,29,16
19841226,0.01,0,0.2,29,22
19841227,0.03,0,0.3,35,19
19841228,0.32,0,0,63,34
19841229,0.95,0,0,63,41
19841230,0,0,0,41,28
19841231,0.03,0,0.2,38,27
19850101,0.68,0,0,60,31
19850102,0,0,0,35,29
19850103,0.01,0,0.2,29,20
19850104,0,0,0.1,37,16
19850105,0.03,1,1.1,31,19
19850106,0.01,1,0.2,34,26
19850107,0.16,1,2.2,29,22
19850108,0.14,5,3.2,22,10
19850109,0.01,5,0.3,16,4
19850110,0,5,0,19,7
19850111,0.04,4,0.8,23,13
19850112,0.06,5,1.5,30,18
19850113,0,5,0.1,30,24
19850114,0.01,3,0.4,33,24
19850115,0.11,4,2.5,31,7
19850116,0,5,0.1,22,-2
19850117,0.26,6,3.7,28,19
19850118,0.05,7,1.1,32,22
19850119,0.08,7,1.4,29,12
19850120,0.29,9,5.8,12,1
19850121,0.14,14,2.3,15,-9
19850122,0.15,13,3.7,25,15
19850123,0.04,14,1,25,20
19850124,0.03,14,0.4,30,23
19850125,0.02,13,0.6,30,20
19850126,0.03,12,1.2,20,14
19850127,0.02,12,0.6,26,17
19850128,0.04,11,0.8,28,23
19850129,0.01,8,0.5,26,16
19850130,0,8,0,28,14
19850131,0.07,6,1,33,15
19850201,0.09,6,1.5,29,23
19850202,0.12,7,3.7,23,13
19850203,0.01,10,0.7,15,2
19850204,0,9,0,19,2
19850205,0.02,9,0.6,22,-3
19850206,0.14,9,3.8,20,11
19850207,0.06,12,2.3,17,4
19850208,0.16,14,5.1,14,3
19850209,0.03,16,1.2,20,13
19850210,0,17,0.3,25,16
19850211,0,15,0,38,20
19850212,0.07,12,0.7,38,34
19850213,0.05,8,0.7,38,28
19850214,0.14,7,2.2,29,21
19850215,0.06,8,1.3,24,17
19850216,0.02,9,0.4,27,11
19850217,0.07,9,0.9,33,27
19850218,0,8,0,38,23
19850219,0.01,6,0.2,38,17
19850220,0,6,0,35,11
19850221,0,5,0,45,15
19850222,0.03,3,0,48,44
19850223,0.56,0,0,52,43
19850224,0.07,0,0,61,37
19850225,0,0,0,39,32
19850226,0,0,0,44,24
19850227,0.07,0,0.5,39,19
19850228,0,0,0,40,15
19850301,0,0,0,54,37
19850302,0,0,0,43,27
19850303,0,0,0,30,19
19850304,0.89,1,6.3,42,15
19850305,0.03,5,0.3,42,19
19850306,0,3,0,30,15
19850307,0.04,2,0,42,15
19850308,0.14,1,0,46,35
19850309,0,0,0,44,28
19850310,0,0,0,51,31
19850311,0.15,0,0,60,35
19850312,0.42,0,0,49,36
19850313,0,0,0,44,33
19850314,0.05,0,0.4,44,34
19850315,0.02,0,0.3,35,25
19850316,0,0,0,50,21
19850317,0.05,0,0.8,42,23
19850318,0,1,0,29,11
19850319,0,0,0,47,19
19850320,0,0,0,51,25
19850321,0,0,0,36,20
19850322,0,0,0,54,21
19850323,0,0,0,48,34
19850324,0.1,0,0.1,40,33
19850325,0,0,0,40,29
19850326,0,0,0,52,23
19850327,0.03,0,0,74,35
19850328,0.47,0,0,65,44
19850329,0,0,0,55,39
19850330,0,0,0,40,35
19850331,1.08,0,0.2,44,33
19850401,0,0,0,44,34
19850402,0.02,0,0.5,38,30
19850403,0.16,0,1.2,44,30
19850404,0.08,0,0,54,31
19850405,0.15,0,0,77,46
19850406,0.03,0,0,67,39
19850407,0,0,0,48,33
19850408,0.03,0,0.4,40,26
19850409,0.03,0,0.5,36,24
19850410,0,0,0,46,20
19850411,0,0,0,54,32
19850412,0,0,0,57,27
19850413,0,0,0,53,43
19850414,0,0,0,74,41
19850415,0,0,0,76,59
19850416,0,0,0,75,40
19850417,0,0,0,44,29
19850418,0.06,0,0,75,36
19850419,0.61,0,0,54,43
19850420,0,0,0,65,43
19850421,0,0,0,83,50
19850422,0,0,0,84,55
19850423,0,0,0,83,57
19850424,0,0,0,77,49
19850425,0.03,0,0,60,50
19850426,0,0,0,61,46
19850427,0,0,0,53,36
19850428,0.1,0,0,51,37
19850429,0,0,0,62,33
19850430,0,0,0,77,43
19850501,0,0,0,56,44
19850502,0,0,0,61,40
19850503,0,0,0,58,37
19850504,0.03,0,0,66,34
19850505,0.03,0,0,64,50
19850506,0.46,0,0,55,45
19850507,0,0,0,63,46
19850508,0,0,0,53,34
19850509,0,0,0,74,34
19850510,0,0,0,76,55
19850511,0,0,0,81,57
19850512,0.21,0,0,78,60
19850513,0,0,0,77,55
19850514,0,0,0,74,51
19850515,0,0,0,78,52
19850516,0,0,0,73,59
19850517,0,0,0,70,54
19850518,0.21,0,0,58,42
19850519,0,0,0,70,35
19850520,0.12,0,0,84,58
19850521,0,0,0,68,48
19850522,0,0,0,68,41
19850523,0,0,0,73,42
19850524,0,0,0,80,45
19850525,0,0,0,81,47
19850526,0.13,0,0,64,54
19850527,0.25,0,0,67,59
19850528,0.05,0,0,64,44
19850529,0,0,0,66,42
19850530,0,0,0,78,48
19850531,0.59,0,0,79,63
19850601,0,0,0,70,55
19850602,0,0,0,80,55
19850603,0,0,0,71,50
19850604,0,0,0,70,43
19850605,0.06,0,0,65,54
19850606,0,0,0,69,49
19850607,0,0,0,74,43
19850608,0.03,0,0,78,56
19850609,0.02,0,0,83,59
19850610,0,0,0,75,53
19850611,0.26,0,0,66,47
19850612,0.88,0,0,63,47
19850613,0.2,0,0,55,47
19850614,0,0,0,63,44
19850615,0.05,0,0,74,45
19850616,0.59,0,0,72,57
19850617,0.28,0,0,76,58
19850618,0.01,0,0,77,55
19850619,0,0,0,69,53
19850620,0,0,0,71,52
19850621,0,0,0,77,48
19850622,0.07,0,0,85,57
19850623,0,0,0,83,61
19850624,0,0,0,73,48
19850625,0,0,0,72,42
19850626,0,0,0,71,48
19850627,0,0,0,71,50
19850628,0.05,0,0,70,50
19850629,0.13,0,0,68,56
19850630,0,0,0,74,53
19850701,0,0,0,82,54
19850702,0,0,0,82,61
19850703,0,0,0,80,60
19850704,0,0,0,85,58
19850705,0.02,0,0,88,62
19850706,0.7,0,0,82,62
19850707,0,0,0,66,58
19850708,0,0,0,80,58
19850709,0,0,0,84,59
19850710,0.13,0,0,76,53
19850711,0,0,0,73,50
19850712,0.36,0,0,77,51
19850713,0,0,0,86,55
19850714,0.02,0,0,81,68
19850715,0.26,0,0,80,66
19850716,0,0,0,76,54
19850717,0,0,0,79,50
19850718,0,0,0,82,49
19850719,0,0,0,83,62
19850720,0,0,0,84,62
19850721,0,0,0,83,60
19850722,0,0,0,76,54
19850723,0,0,0,74,48
19850724,0,0,0,86,47
19850725,0,0,0,91,69
19850726,0.22,0,0,78,63
19850727,0,0,0,78,53
19850728,0,0,0,83,51
19850729,0,0,0,89,63
19850730,0,0,0,77,60
19850731,0.15,0,0,66,55
19850801,0,0,0,77,51
19850802,0,0,0,76,51
19850803,0,0,0,82,50
19850804,0,0,0,86,53
19850805,0,0,0,88,58
19850806,0,0,0,85,65
19850807,0.05,0,0,80,67
19850808,0,0,0,85,59
19850809,0,0,0,89,59
19850810,0,0,0,91,59
19850811,0.03,0,0,79,57
19850812,0,0,0,73,57
19850813,0,0,0,91,53
19850814,0,0,0,90,70
19850815,0.07,0,0,86,65
19850816,0,0,0,82,58
19850817,0,0,0,85,51
19850818,0,0,0,88,51
19850819,0,0,0,81,63
19850820,0,0,0,74,52
19850821,0,0,0,72,57
19850822,0,0,0,76,49
19850823,0,0,0,76,48
19850824,0.1,0,0,73,60
19850825,0.24,0,0,79,63
19850826,0.2,0,0,85,64
19850827,0,0,0,78,63
19850828,0.27,0,0,81,60
19850829,0.06,0,0,65,55
19850830,0.09,0,0,71,56
19850831,0,0,0,60,53
19850901,0.01,0,0,78,43
19850902,0,0,0,79,54
19850903,0,0,0,87,52
19850904,0,0,0,82,72
19850905,0.59,0,0,84,71
19850906,0,0,0,83,69
19850907,0,0,0,88,68
19850908,0.39,0,0,83,69
19850909,0.11,0,0,71,60
19850910,0.41,0,0,63,57
19850911,0,0,0,63,45
19850912,0.03,0,0,59,42
19850913,0,0,0,62,39
19850914,0,0,0,66,42
19850915,0,0,0,69,41
19850916,0,0,0,71,43
19850917,0,0,0,77,47
19850918,0,0,0,82,54
19850919,0,0,0,84,57
19850920,0,0,0,84,61
19850921,0,0,0,71,54
19850922,0,0,0,78,52
19850923,0,0,0,82,58
19850924,0.32,0,0,70,47
19850925,0,0,0,67,44
19850926,0.27,0,0,79,47
19850927,0.36,0,0,59,50
19850928,0,0,0,68,47
19850929,0,0,0,74,48
19850930,0,0,0,78,50
19851001,0.07,0,0,64,52
19851002,0,0,0,58,39
19851003,0,0,0,60,35
19851004,0,0,0,72,39
19851005,0.19,0,0,63,47
19851006,0,0,0,57,42
19851007,0,0,0,63,40
19851008,0,0,0,71,39
19851009,0.01,0,0,72,57
19851010,0.12,0,0,71,46
19851011,0,0,0,54,34
19851012,0.09,0,0,58,31
19851013,0.16,0,0,67,51
19851014,0.02,0,0,61,52
19851015,0.32,0,0,65,49
19851016,0.01,0,0,53,34
19851017,0,0,0,58,30
19851018,0.1,0,0,72,43
19851019,0.56,0,0,64,46
19851020,0,0,0,51,37
19851021,0,0,0,59,31
19851022,0.13,0,0,59,45
19851023,0.01,0,0,72,49
19851024,0.55,0,0,70,57
19851025,0,0,0,58,37
19851026,0,0,0,65,37
19851027,0,0,0,65,39
19851028,0,0,0,45,27
19851029,0,0,0,49,23
19851030,0,0,0,47,32
19851031,0,0,0,59,34
19851101,0,0,0,61,42
19851102,0,0,0,54,38
19851103,0.53,0,0,52,46
19851104,0.87,0,0,49,45
19851105,1.77,0,0,48,45
19851106,0.26,0,0,45,42
19851107,0.05,0,0,54,39
19851108,0.11,0,0,53,35
19851109,0.36,0,0,47,34
19851110,0.42,0,0,50,37
19851111,0.02,0,0,37,34
19851112,0.05,0,0,56,34
19851113,0.33,0,0,58,40
19851114,0.3,0,0,44,36
19851115,0,0,0,38,29
19851116,0.57,0,0,48,26
19851117,0,0,0,46,41
19851118,0,0,0,56,38
19851119,0,0,0,71,56
19851120,0,0,0,68,35
19851121,0,0,0,35,29
19851122,0.3,0,0.5,34,31
19851123,0,1,0,40,33
19851124,0,0,0,39,28
19851125,0.01,0,0.1,36,26
19851126,0.53,2,2.1,37,28
19851127,0.01,0,0,42,32
19851128,0.5,3,4.9,35,30
19851129,0,5,0,37,31
19851130,0,2,0,40,33
19851201,0,0,0,53,39
19851202,0.15,0,1,53,20
19851203,0,1,0,25,17
19851204,0,1,0,30,17
19851205,0,0,0,35,29
19851206,0.04,0,0.4,33,30
19851207,0,0,0,35,30
19851208,0.01,0,0,35,33
19851209,0.01,0,0,36,33
19851210,0.1,0,0.3,37,31
19851211,0.14,0,1,37,32
19851212,0.07,2,0.9,34,30
19851213,0.22,2,3.3,33,26
19851214,0.02,5,0.4,26,10
19851215,0.01,5,0.2,27,12
19851216,0.06,4,1.5,30,15
19851217,0,4,0.2,24,10
19851218,0.04,4,0.9,14,7
19851219,0,4,0,20,10
19851220,0.02,3,0.3,25,18
19851221,0.03,4,0.5,24,13
19851222,0.19,4,2.3,27,11
19851223,0.16,7,1.6,35,27
19851224,0.02,5,0.2,39,17
19851225,0,3,0,18,7
19851226,0,3,0,14,6
19851227,0.13,3,2.2,29,13
19851228,0.01,5,0.4,20,9
19851229,0.02,4,0.4,27,14
19851230,0,4,0,28,15
19851231,0.01,3,0.3,40,28
19860101,0.03,2,0.6,30,23
19860102,0,2,0,37,17
19860103,0.04,2,0.4,37,20
19860104,0,2,0,29,20
19860105,0.09,2,1.4,36,22
19860106,0.14,5,2.7,24,14
19860107,0.12,7,2.5,16,8
19860108,0,8,0,18,0
19860109,0,8,0,39,16
19860110,0,5,0.1,36,22
19860111,0.01,4,0.3,36,24
19860112,0.03,3,0.3,43,32
19860113,0.12,3,2.5,33,8
19860114,0.04,4,0.8,12,2
19860115,0,5,0.2,19,-4
19860116,0,5,0,33,19
19860117,0,4,0,47,24
19860118,0,1,0,54,39
19860119,0.15,0,0,49,40
19860120,0.71,0,0.4,42,30
19860121,0,0,0,38,28
19860122,0,0,0,47,27
19860123,0,0,0,27,15
19860124,0,0,0.2,28,14
19860125,0,0,0,38,26
19860126,0.04,0,0.5,37,27
19860127,0.07,1,1.3,28,3
19860128,0.01,2,0.3,13,3
19860129,0.02,2,0.6,18,7
19860130,0,3,0,25,6
19860131,0.01,2,0.4,26,19
19860201,0.7,2,1.3,38,16
19860202,0.03,2,0,40,25
19860203,0,2,0,32,28
19860204,0.35,2,0,40,28
19860205,0.11,1,0,35,30
19860206,0,0,0,30,13
19860207,0.31,0,6,20,15
19860208,0.07,6,1.3,27,19
19860209,0.01,6,0.2,29,22
19860210,0,5,0.2,26,9
19860211,0,4,0,24,8
19860212,0,4,0,21,7
19860213,0,4,0,18,10
19860214,0.03,4,0.6,24,10
19860215,0.06,4,1.4,25,13
19860216,0.03,4,0.7,27,12
19860217,0.19,5,1.6,38,24
19860218,0,2,0,49,34
19860219,0.08,0,0,43,32
19860220,0.01,0,0,47,32
19860221,0.34,0,1.3,42,20
19860222,0.01,1,0.3,27,18
19860223,0.03,1,0.4,30,24
19860224,0.02,1,0.6,31,21
19860225,0.06,2,1.1,24,15
19860226,0,1,0,20,4
19860227,0,1,0.1,23,12
19860228,0.02,1,0.8,23,15
19860301,0,1,0,28,15
19860302,0,0,0,33,19
19860303,0,0,0,44,19
19860304,0,0,0,39,25
19860305,0,0,0.1,40,25
19860306,0.35,1,4,36,22
19860307,0.16,5,3.2,23,8
19860308,0,6,0.1,20,3
19860309,0.11,5,0.6,35,19
19860310,0.27,3,0,66,31
19860311,0.08,0,0.4,52,27
19860312,0,0,0,38,23
19860313,0.49,0,0,48,35
19860314,0.09,0,0,47,37
19860315,0.05,0,0,49,35
19860316,0,0,0,39,34
19860317,0,0,0,43,27
19860318,0,0,0,53,27
19860319,0.18,0,0,64,22
19860320,0.02,0,0.8,22,11
19860321,0,0,0.1,25,7
19860322,0,0,0,43,18
19860323,0,0,0,52,34
19860324,0,0,0,40,28
19860325,0,0,0,73,27
19860326,0.04,0,0,77,49
19860327,0.03,0,0,49,37
19860328,0,0,0,61,34
19860329,0.03,0,0,76,56
19860330,0,0,0,83,45
19860331,0,0,0,61,33
19860401,0,0,0,85,44
19860402,0,0,0,55,37
19860403,0,0,0,58,34
19860404,0.14,0,0,47,35
19860405,1.03,0,0,48,36
19860406,0.06,0,0,61,44
19860407,0.18,0,0,59,47
19860408,0.02,0,0,49,39
19860409,0.08,0,0.3,41,33
19860410,0.04,0,0.5,34,30
19860411,0.04,0,0.5,38,30
19860412,0,0,0,45,31
19860413,0,0,0,54,29
19860414,0,0,0,58,30
19860415,0.66,0,0,53,43
19860416,1.06,0,0,45,40
19860417,0.1,0,0,59,42
19860418,0,0,0,63,34
19860419,0,0,0,76,34
19860420,0.35,0,0,67,53
19860421,0.02,0,0,60,35
19860422,0.02,0,0.8,35,28
19860423,0,0,0,50,29
19860424,0,0,0,64,30
19860425,0,0,0,71,40
19860426,0,0,0,71,42
19860427,0,0,0,70,47
19860428,0,0,0,83,47
19860429,0,0,0,68,51
19860430,0,0,0,71,42
19860501,0.07,0,0,70,41
19860502,0,0,0,49,33
19860503,0,0,0,47,31
19860504,0,0,0,61,31
19860505,0,0,0,77,60
19860506,0,0,0,79,60
19860507,0,0,0,71,51
19860508,0,0,0,57,45
19860509,0,0,0,61,43
19860510,0,0,0,70,35
19860511,0,0,0,68,40
19860512,0,0,0,64,47
19860513,0,0,0,76,39
19860514,0,0,0,70,52
19860515,0.07,0,0,81,55
19860516,0.31,0,0,78,60
19860517,0,0,0,80,61
19860518,0.08,0,0,85,61
19860519,0.18,0,0,65,50
19860520,0.77,0,0,59,47
19860521,0.13,0,0,60,51
